ds,yhat,yhat_lower,yhat_upper,indicator_name,rolling_volatility
2012-01-01,223.82835054344727,217.42597660094327,230.20741098461488,CPI,0.5991779090060113
2012-02-01,224.3767064286256,217.8282110017969,230.65426072346227,CPI,0.6588455559846941
2012-03-01,224.91646073939575,218.16038274280336,231.27871694655036,CPI,0.7813036968047243
2012-04-01,225.33122435197933,218.33432377236275,231.71493301961738,CPI,0.828975854075781
2012-05-01,225.78607780772862,219.4669745119263,232.10994191686217,CPI,0.7169129421628737
2012-06-01,226.48004158044128,220.02172818310507,232.37584269417235,CPI,0.45769727984108116
2012-07-01,226.62920629055924,220.2617747833279,232.9430991723147,CPI,0.2929461838641638
2012-08-01,227.17754234340984,220.86902798936526,233.3341987194902,CPI,0.525477592266193
2012-09-01,227.82565253622312,221.8441491900565,234.42508349580424,CPI,0.9780758150439087
2012-10-01,228.34525341209584,222.1599385408387,234.87821124172862,CPI,1.3502076877183586
2012-11-01,228.6839461938631,222.90014651545874,235.0498316651247,CPI,1.3639118250973414
2012-12-01,229.10132275254693,222.96228611920918,235.22953974067966,CPI,1.1455631657138377
2013-01-01,229.6624131288717,223.3677061743743,236.15061790015784,CPI,0.6424135739331596
2013-02-01,230.21012286268717,223.47947335093963,236.77273624506756,CPI,0.6929791963978186
2013-03-01,230.7414990496741,224.89914887315078,236.6785492429488,CPI,0.6629852687957093
2013-04-01,231.21835864296855,224.6325505904414,237.15236663132492,CPI,0.6567161994652735
2013-05-01,231.70106913354877,225.65784372936767,237.99210108091515,CPI,0.5854831907408493
2013-06-01,232.33529496194095,226.2367608714724,238.6341496833461,CPI,0.4761026849746111
2013-07-01,232.559829691734,226.41427691604787,238.52074718166185,CPI,0.48402961339155076
2013-08-01,233.09362315007886,226.72549675835228,239.05585028973212,CPI,0.6290556149021628
2013-09-01,233.6889662422651,227.51757164181166,240.10233897142066,CPI,0.7551182026498956
2013-10-01,234.17886587814533,227.65219263251572,240.86513261020377,CPI,0.706182058659891
2013-11-01,234.57777048812153,228.3682797807417,240.71290701838907,CPI,0.5890034521458163
2013-12-01,235.01660387690094,228.5826544157641,241.64459787322272,CPI,0.6192420097502956
2014-01-01,235.57339250402967,229.69866356021535,242.05092255820261,CPI,0.7347074701127436
2014-02-01,236.12229183666716,229.9727099279121,242.7187680544591,CPI,0.8398407983893971
2014-03-01,236.5663393469827,230.33787005439868,242.74162261774018,CPI,0.8976924677411513
2014-04-01,237.1066275898132,230.80538740909768,243.06001737630385,CPI,0.8616850159072369
2014-05-01,237.61614604471873,231.56960714649358,244.00807928407957,CPI,0.8047536268773433
2014-06-01,238.1908611320164,231.9468974016191,244.66004239207788,CPI,0.7648502249713689
2014-07-01,238.49096592886934,232.40231861071433,244.54266438509262,CPI,0.7426649311580283
2014-08-01,239.00853038790376,232.69279472829314,245.5774635038184,CPI,0.5867246088570899
2014-09-01,239.55092682601114,233.77323381757324,245.58543546975588,CPI,0.41128854425865646
2014-10-01,240.0129869893513,233.83860721337643,245.913829589764,CPI,0.2263118791365976
2014-11-01,240.473026669321,234.20648395557686,246.7042448884335,CPI,0.20263736074985983
2014-12-01,240.93243809951295,234.87914032113258,247.08950418657489,CPI,0.49601599433728005
2015-01-01,241.48407726061762,235.42105566904962,248.2265328508741,CPI,1.0775463640320038
2015-02-01,242.03318493285022,235.96101453282904,248.17515495405115,CPI,1.1339871986220742
2015-03-01,242.39105454627014,235.82240582993487,248.52481851319783,CPI,0.9989419736094994
2015-04-01,242.99604387535558,236.70420658673316,249.46575753447937,CPI,0.7803262565356391
2015-05-01,243.5312838260702,237.38322347335543,249.6278030847754,CPI,0.7852479013909729
2015-06-01,244.04675647858025,237.61166852769006,250.338678217019,CPI,1.0631693656102836
2015-07-01,244.42256300149245,238.25101063426277,250.66537909304853,CPI,1.0375605363729952
2015-08-01,244.92222775931853,238.78064668426015,250.86603780442286,CPI,0.90330137088263
2015-09-01,245.4115711302672,239.59222059771483,251.38971012239475,CPI,0.6963972285783974
2015-10-01,245.84768705450688,239.8188293098084,252.1449235784604,CPI,0.38597029242966774
2015-11-01,246.36971577574835,240.30805298008246,252.5200956953051,CPI,0.2312337921632047
2015-12-01,246.84878015987655,240.76568473631966,253.03255583165782,CPI,0.21938641701687842
2016-01-01,247.39442280586613,241.43516800699388,253.3667701333615,CPI,0.20910443954683938
2016-02-01,247.94277869104425,241.4523428647904,254.37885599191182,CPI,0.23410887774333708
2016-03-01,248.48253300181446,242.3974039551636,255.06575322051242,CPI,0.2685363413733879
2016-04-01,248.8972966143983,242.11848208615405,254.65561651612555,CPI,0.56665686263509
2016-05-01,249.3521500701473,242.73673271649002,255.86964253841685,CPI,0.862247450931569
2016-06-01,250.0461138428599,243.67858951923102,256.22589984437633,CPI,1.1364573756361542
2016-07-01,250.19527855297815,244.04130514095374,256.3200335349715,CPI,1.150414707821034
2016-08-01,250.74361460582892,244.65177662237733,257.0422124889128,CPI,0.9177205275231549
2016-09-01,251.39172479864197,244.98129400180125,257.62880613711263,CPI,0.7606826977374661
2016-10-01,251.91132567451464,245.5181660562258,258.2598131327658,CPI,0.7880763922173277
2016-11-01,252.25001845628174,245.87631992084675,258.60624669794055,CPI,0.805889508537049
2016-12-01,252.6673950149657,246.36303889352908,258.88599579640146,CPI,0.9488816575157785
2017-01-01,253.22848539129015,246.6904274406281,259.5167684847578,CPI,1.0841072671263952
2017-02-01,253.77619512510572,247.55546314930183,260.16081635426673,CPI,1.103043607464953
2017-03-01,254.30757131209265,248.19295575855625,260.61073091195476,CPI,0.9853002926193225
2017-04-01,254.78443090538707,248.7448412316447,261.11714386036954,CPI,0.8666703333076176
2017-05-01,255.26714139596777,248.88216275616443,261.6482440297134,CPI,0.5654923518216033
2017-06-01,255.90136722435957,249.57558065174211,261.892141563666,CPI,0.20923447764476852
2017-07-01,256.12590195415305,249.6467414265879,262.6936608420324,CPI,0.1361980174913087
2017-08-01,256.65969541249757,250.33750502353556,263.02727327675365,CPI,0.46146621396927817
2017-09-01,257.2550385046836,251.20424034768791,263.7128302073813,CPI,0.9467970743344524
2017-10-01,257.74493814056365,251.46342793511923,264.075466747276,CPI,1.1773646843557455
2017-11-01,258.1438427505403,251.63966099578343,263.90831861145637,CPI,1.3151023787654452
2017-12-01,258.58267613931963,251.76379482065892,264.710295170103,CPI,1.3287857113298263
2018-01-01,259.1394647664481,252.9732089050532,265.47632653285933,CPI,1.260079997447526
2018-02-01,259.68836409908596,253.8614274015026,265.73252610871407,CPI,1.233471794016285
2018-03-01,260.1324116094013,253.83946333053723,266.2170517615109,CPI,1.2272577561241578
2018-04-01,260.6726998522317,254.78340617816312,266.61100880752883,CPI,1.1335520132015833
2018-05-01,261.18221830713765,255.06128209616642,267.3403630211463,CPI,1.0470003661093725
2018-06-01,261.756933394435,255.56522354444715,267.72759891683273,CPI,0.8267729232582506
2018-07-01,262.0570381912882,255.9814728552907,268.383905947766,CPI,0.7299006553174792
2018-08-01,262.57460265032256,255.998859205888,268.53194493659043,CPI,0.7445666524671422
2018-09-01,263.1169990884301,256.9867012137957,269.5448458613862,CPI,0.6816748980508688
2018-10-01,263.57905925177,257.34539806648803,269.58224123670783,CPI,0.7558545935777103
2018-11-01,264.03909893173994,257.74616734838133,270.5816655095175,CPI,0.7246964651717462
2018-12-01,264.4985103619318,258.794056899951,270.5892760507774,CPI,0.6426176675382775
2019-01-01,265.05014952303674,258.91166139135515,271.4385921437178,CPI,0.42990762569681484
2019-02-01,265.5992571952692,259.28399782382576,271.5862731041797,CPI,0.3719437681050696
2019-03-01,265.9571268086892,260.26855126068915,272.47890310975566,CPI,0.6606516984252006
2019-04-01,266.5621161377745,260.3123127252087,273.21486476769155,CPI,1.0834474144901274
2019-05-01,267.0973560884889,260.8966910787229,273.62649584850686,CPI,1.2067756074067333
2019-06-01,267.6128287409991,261.5922216955972,273.5908236527081,CPI,1.155980233379931
2019-07-01,267.9886352639111,262.049180720158,274.38654938055635,CPI,0.9006332586750551
2019-08-01,268.4883000217375,262.3158819402972,274.4223342840321,CPI,0.6085657729160038
2019-09-01,268.9776433926858,262.7880768121715,275.24114948116613,CPI,0.5037176457415428
2019-10-01,269.4137593169255,263.43754710872355,275.939847493634,CPI,0.7312508917131584
2019-11-01,269.9357880381669,263.6514723840373,276.0933277634426,CPI,0.9649073357743482
2019-12-01,270.41485242229544,264.10583477228454,276.6168560799243,CPI,1.1083497041236428
2020-01-01,270.9604950682848,264.7057065187242,277.5019248200257,CPI,1.2217923582306376
2020-02-01,271.50885095346297,265.1960106741624,278.00655551261053,CPI,1.1301434864493691
2020-03-01,272.04860526423266,265.4943358007465,277.87101688888396,CPI,0.8021250317939992
2020-04-01,272.4633688768172,266.6400996189448,279.0773605097495,CPI,1.179686172942023
2020-05-01,272.9182223325662,266.78787626971547,279.1430776004401,CPI,1.5325828851856844
2020-06-01,273.61218610527845,267.2592132502551,280.2824986738348,CPI,1.5014231137926672
2020-07-01,273.7613508153971,267.5799290921298,280.14090055638115,CPI,1.3663834991066435
2020-08-01,274.30968686824735,268.11470598470123,280.7185048909751,CPI,1.3841576018036663
2020-09-01,274.9577970610607,269.227059401101,280.90280406606314,CPI,1.7384464808071414
2020-10-01,275.4773979369331,269.5571969179237,281.84150452894187,CPI,1.7684777257942461
2020-11-01,275.81609071870065,269.81466059479067,282.045899775933,CPI,1.4222437789036033
2020-12-01,276.2334672773845,269.95234508124963,282.5598918382766,CPI,1.2767309296126639
2021-01-01,276.79455765370903,270.3627164921728,282.9707924072022,CPI,1.2643025613472696
2021-02-01,277.3422673875247,270.6549839905698,283.1222787851132,CPI,1.403803642476005
2021-03-01,277.87364357451173,271.72491140097804,283.98645644790656,CPI,1.6789186996283827
2021-04-01,278.35050316780604,271.8257587658615,284.5291131514895,CPI,2.05548193861231
2021-05-01,278.8332136583863,272.8205805188093,285.47212449941964,CPI,2.4500194624997578
2021-06-01,279.4674394867779,273.1545953812761,285.8637071759882,CPI,3.0582304033477254
2021-07-01,279.6919742165715,273.60856185384,285.79346348609096,CPI,3.2885358849534416
2021-08-01,280.2257676749166,274.19109374754464,286.3164326502237,CPI,3.1225986240030896
2021-09-01,280.8211107671022,274.275406546936,287.1271569961389,CPI,2.7637764019469335
2021-10-01,281.31101040298245,275.22961448813334,287.09437654937676,CPI,2.776824067159827
2021-11-01,281.7099150129592,275.41392479337657,288.1531123762625,CPI,3.0364885256862073
2021-12-01,282.1487484017389,275.9366832302771,288.7679093091762,CPI,3.526591579219692
2022-01-01,282.7055370288672,276.3877287295368,288.88863906542207,CPI,3.8529509556471546
2022-02-01,283.25443636150464,277.1716291894113,288.71002807495705,CPI,3.9086187031509594
2022-03-01,283.69848387182026,277.61216925677144,289.8485962048972,CPI,3.9427840417595674
2022-04-01,284.2387721146509,277.78366014844084,289.91245376824475,CPI,3.79859784656828
